batch_id,to_email,open_date
55267,qufoze@volog.net,"2018-08-24 19:17:22, 2018-08-24 19:17:22"
55267,neyudi@daces.com,
55267,nomoto@vigow.org,
55267,gohoqo@lahuj.net,
55267,qepiqo@jucip.net,"2018-08-21 22:25:17, 2018-08-21 22:25:17"
55267,faruci@kewef.org,
55267,yayofi@yuteg.org,
55267,sumulo@pazej.net,
55267,verepe@vocaz.org,
55267,kineyi@sucid.com,
55267,xabobu@pumut.net,
55267,hoyito@vihis.org,"2018-08-23 00:44:58, 2018-08-23 00:44:58"
55267,hoyito@vihis.org,"2018-08-23 00:44:58, 2018-08-23 00:44:58"
55267,hoyito@vihis.org,"2018-08-23 00:44:58, 2018-08-23 00:44:58"
55267,hoyito@vihis.org,"2018-08-23 00:44:58, 2018-08-23 00:44:58"
55267,xapuva@cagan.com,
55267,rariku@cafoz.net,
55267,qusape@fopod.org,"2018-08-23 13:58:49, 2018-08-23 13:58:49"
55267,gafuwe@mikos.org,
55267,kejovo@jawif.com,
55267,minome@fumer.net,
55267,higako@tonuf.net,
55267,xaxiba@lohun.org,
55267,repote@vecoj.org,
55267,xeviqu@loqit.org,
55267,jojeha@vawop.net,
55267,lufebi@vizuh.org,"2018-08-22 15:37:12, 2018-08-22 15:37:12"
55267,yedawa@rigir.net,
55267,hetejo@hacun.org,
55267,wajexi@tazax.com,
55267,bukaqa@paguh.net,"2018-08-22 19:56:05, 2018-08-22 19:56:05"
55267,zuboro@qomad.org,"2018-08-22 17:06:46, 2018-08-22 17:06:46"
55267,kajehu@masus.net,"2018-08-20 19:16:11, 2018-08-20 19:16:11"
55267,riniqo@dufoq.org,"2018-08-25 10:57:59, 2018-08-25 10:57:59"
55267,xulume@fejox.net,
55267,bokubo@cudig.org,
55267,tuzula@witot.net,
55267,fexexi@qugol.net,"2018-08-22 12:38:32, 2018-08-22 12:38:32"
55267,rehiho@poyir.net,"2018-08-22 06:06:28, 2018-08-22 06:06:28"
55267,xaxura@nezup.org,
55267,qiyixa@tibif.com,"2018-08-24 01:20:31, 2018-08-24 01:20:31"
55267,huqoku@vamap.net,
55267,jakali@vahoj.com,"2018-08-25 06:27:06, 2018-08-25 06:27:06"
55267,fuloha@juhiy.org,
55267,kebazu@hoyag.com,
55267,wuqogo@kirir.org,"2018-08-22 23:34:33, 2018-08-22 23:34:33"
55267,polabe@mirow.net,
55267,pajepe@miyuj.net,"2018-08-24 21:54:37, 2018-08-24 21:54:37"
55267,pajepe@miyuj.net,"2018-08-24 21:54:37, 2018-08-24 21:54:37"
55267,pajepe@miyuj.net,"2018-08-24 21:54:37, 2018-08-24 21:54:37"
55267,pajepe@miyuj.net,"2018-08-24 21:54:37, 2018-08-24 21:54:37"
55267,sojisa@detuy.com,
55267,cofezi@rawuk.org,
55267,biwuwu@yiyup.net,"2018-08-23 18:15:45, 2018-08-23 18:15:45"
55267,xopaso@fufov.net,
55267,caciso@rovel.com,
55267,setosi@duley.com,
55267,qevuha@vigod.org,
55267,yogufe@qifox.org,"2018-08-22 01:25:18, 2018-08-22 01:25:18"
55267,doqoci@pegow.net,
55267,xonaho@nasem.org,
55267,venaze@mogaf.com,
55267,humeyi@velif.net,"2018-08-23 14:45:00, 2018-08-23 14:45:00"
55267,tatixo@sewub.com,"2018-08-20 21:15:34, 2018-08-20 21:15:34"
55267,tatixo@sewub.com,"2018-08-20 21:15:34, 2018-08-20 21:15:34"
55267,soloni@yejok.com,"2018-08-22 05:37:30, 2018-08-22 05:37:30"
55267,wayike@docax.org,"2018-08-24 19:16:58, 2018-08-24 19:16:58"
55267,xebeki@patos.net,"2018-08-23 10:15:09, 2018-08-23 10:15:09"
55267,ficafi@nujur.net,
55267,xesadi@curac.org,"2018-08-23 07:57:52, 2018-08-23 07:57:52"
55267,memaja@zakuy.com,
55267,sovafi@pahub.net,"2018-08-22 09:26:41, 2018-08-22 09:26:41"
55267,sovafi@pahub.net,"2018-08-22 09:26:41, 2018-08-22 09:26:41"
55267,qisetu@lufem.net,
55267,kobesa@mosib.com,
55267,kagije@tatow.org,
55267,rizuja@kinic.com,"2018-08-25 00:55:09, 2018-08-25 00:55:09"
55267,qajoni@yifiy.net,
55267,xorati@vegat.org,"2018-08-22 22:49:24, 2018-08-22 22:49:24"
55267,yawohi@ralif.com,
55267,dodaye@capen.net,"2018-08-21 19:32:18, 2018-08-21 19:32:18"
55267,huyube@sayuw.org,
55267,nareqa@deweh.com,"2018-08-25 03:50:46, 2018-08-25 03:50:46"
55267,baceyo@fisut.com,
55267,qugege@kuyeg.com,"2018-08-21 07:33:44, 2018-08-21 07:33:44"
55267,ruxada@qanad.net,
55267,keyole@hazuw.com,"2018-08-21 19:14:12, 2018-08-21 19:14:12"
55267,keyole@hazuw.com,"2018-08-21 19:14:12, 2018-08-21 19:14:12"
55267,keyole@hazuw.com,"2018-08-21 19:14:12, 2018-08-21 19:14:12"
55267,keyole@hazuw.com,"2018-08-21 19:14:12, 2018-08-21 19:14:12"
55267,tuvawa@buxim.net,
55267,tevaqu@xalow.com,
55267,wafuba@kifoz.com,
55267,qezipe@gijes.org,
55267,qezipe@gijes.org,
55267,dobili@dutim.org,
55267,culohu@xiteg.com,
55267,revoro@zariq.org,
55267,hukiyu@zaqah.net,"2018-08-22 05:31:22, 2018-08-22 05:31:22"
55267,mafafa@letej.com,
55267,didoco@katur.com,
55267,yaxoza@qigej.com,
55267,rerubo@kodef.org,
55267,rerubo@kodef.org,
55267,rerubo@kodef.org,
55267,komeha@yijur.com,
55267,kedonu@qusos.org,
55267,naceni@yucug.com,"2018-08-24 15:37:18, 2018-08-24 15:37:18"
55267,naceni@yucug.com,"2018-08-24 15:37:18, 2018-08-24 15:37:18"
55267,naceni@yucug.com,"2018-08-24 15:37:18, 2018-08-24 15:37:18"
55267,naceni@yucug.com,"2018-08-24 15:37:18, 2018-08-24 15:37:18"
55267,giseku@zegev.com,"2018-08-24 23:50:11, 2018-08-24 23:50:11"
55267,tumujo@bikuk.org,
55267,qexoya@hapel.org,
55267,galipu@pimer.com,"2018-08-22 06:52:29, 2018-08-22 06:52:29"
55267,lecalu@fohoy.com,
55267,yevijo@xidid.org,
55267,gikira@lecep.net,
55267,gikira@lecep.net,
55267,gikira@lecep.net,
55267,gikira@lecep.net,
55267,zojoxa@mifuy.net,"2018-08-24 04:46:40, 2018-08-24 04:46:40"
84042,vozuxe@pedek.com,
84042,dawahi@fobap.org,
84042,dimato@hadif.net,"2018-08-24 19:52:45, 2018-08-24 19:52:45"
84042,dimato@hadif.net,"2018-08-24 19:52:45, 2018-08-24 19:52:45"
84042,dimato@hadif.net,"2018-08-24 19:52:45, 2018-08-24 19:52:45"
84042,gutuxe@riliq.com,"2018-08-23 08:47:14, 2018-08-23 08:47:14"
84042,qejeso@neyaz.org,
84042,tasiso@heqey.com,
84042,nuqece@yuyus.com,
84042,sebetu@tigam.org,
84042,qufuja@kagam.org,"2018-08-21 07:17:53, 2018-08-21 07:17:53"
84042,vesuwi@koreh.org,
84042,joziqa@rehob.com,
84042,puvijo@cayof.org,"2018-08-20 17:44:35, 2018-08-20 17:44:35"
84042,sidone@veged.com,"2018-08-22 12:56:06, 2018-08-22 12:56:06"
84042,pojuvu@tumeb.org,
84042,rinara@wugih.com,
84042,sadufu@qiwig.org,
84042,gutiru@xojom.net,
84042,qutote@teroj.com,
84042,xexowa@cefim.org,"2018-08-25 02:14:14, 2018-08-25 02:14:14"
84042,joniri@qazib.com,"2018-08-22 22:28:02, 2018-08-22 22:28:02"
84042,liwinu@gimam.com,"2018-08-21 03:37:13, 2018-08-21 03:37:13"
84042,xixole@lecok.org,
84042,cunego@ciwod.com,
84042,gizoco@forut.org,"2018-08-22 05:53:56, 2018-08-22 05:53:56"
84042,qopeqo@nilad.com,"2018-08-23 00:45:33, 2018-08-23 00:45:33"
84042,qopeqo@nilad.com,"2018-08-23 00:45:33, 2018-08-23 00:45:33"
84042,qopeqo@nilad.com,"2018-08-23 00:45:33, 2018-08-23 00:45:33"
84042,qopeqo@nilad.com,"2018-08-23 00:45:33, 2018-08-23 00:45:33"
84042,nuwuyo@quqef.com,"2018-08-22 12:26:46, 2018-08-22 12:26:46"
84042,qixeki@qohos.net,
84042,doqifu@piles.com,"2018-08-25 02:45:14, 2018-08-25 02:45:14"
84042,doqifu@piles.com,"2018-08-25 02:45:14, 2018-08-25 02:45:14"
84042,gazigu@detig.com,
84042,sovezi@dizow.com,"2018-08-25 13:30:45, 2018-08-25 13:30:45"
84042,sovezi@dizow.com,"2018-08-25 13:30:45, 2018-08-25 13:30:45"
84042,sovezi@dizow.com,"2018-08-25 13:30:45, 2018-08-25 13:30:45"
84042,sovezi@dizow.com,"2018-08-25 13:30:45, 2018-08-25 13:30:45"
84042,betade@kiwon.com,"2018-08-25 08:45:15, 2018-08-25 08:45:15"
84042,vigobo@lozik.org,
84042,vigobo@lozik.org,
84042,vigobo@lozik.org,
84042,vigobo@lozik.org,
84042,yosehu@gehuf.org,"2018-08-22 13:56:52, 2018-08-22 13:56:52"
84042,yosehu@gehuf.org,"2018-08-22 13:56:52, 2018-08-22 13:56:52"
84042,yosehu@gehuf.org,"2018-08-22 13:56:52, 2018-08-22 13:56:52"
84042,mazuce@zudok.org,
84042,pafesa@melaq.com,"2018-08-21 04:23:03, 2018-08-21 04:23:03"
84042,mudezi@ruroc.com,
84042,xocinu@jolip.com,"2018-08-23 12:53:48, 2018-08-23 12:53:48"
84042,camedi@keyoq.com,
84042,camedi@keyoq.com,
84042,camedi@keyoq.com,
84042,linaca@kajit.net,
84042,qujobe@vebeq.com,"2018-08-25 05:52:25, 2018-08-25 05:52:25"
84042,sofuzo@dodoj.com,
84042,nivuni@rijif.com,
84042,qoyawe@luhec.org,
84042,cogita@qijak.org,"2018-08-24 15:34:17, 2018-08-24 15:34:17"
84042,mikafu@budaq.com,
84042,finiva@sotux.net,"2018-08-25 09:55:20, 2018-08-25 09:55:20"
84042,lesewo@sebac.com,
84042,pufore@fumow.com,
84042,kokebe@rozoy.org,
84042,qumaze@gaqoq.net,
84042,yucure@wohem.com,
84042,huribe@xihak.org,"2018-08-21 08:55:06, 2018-08-21 08:55:06"
84042,zuwiva@lupot.com,
84042,viquci@ziciy.net,"2018-08-22 16:14:57, 2018-08-22 16:14:57"
84042,viquci@ziciy.net,"2018-08-22 16:14:57, 2018-08-22 16:14:57"
84042,soqada@mugeh.org,"2018-08-25 04:35:07, 2018-08-25 04:35:07"
84042,puliba@juwuk.net,"2018-08-25 09:25:40, 2018-08-25 09:25:40"
84042,pajave@veqeg.org,"2018-08-25 08:13:10, 2018-08-25 08:13:10"
84042,pajave@veqeg.org,"2018-08-25 08:13:10, 2018-08-25 08:13:10"
84042,deresi@puheq.org,
84042,vosiwi@zevak.org,
84042,lovari@wowov.org,
84042,lovari@wowov.org,
84042,vitaso@tohac.com,
84042,fizupo@tunim.com,"2018-08-22 05:04:36, 2018-08-22 05:04:36"
84042,vucoyo@besul.org,
84042,yitexo@tivuw.org,
84042,zewita@megug.org,"2018-08-23 01:45:49, 2018-08-23 01:45:49"
84042,mozini@bixud.net,
84042,daqabo@xipiq.net,
84042,numowu@razob.com,
84042,wixenu@tatuz.net,"2018-08-20 23:06:52, 2018-08-20 23:06:52"
84042,peqiqi@vukoh.com,
84042,loxoxi@qalur.com,
84042,nuhoce@qazaz.com,
84042,qilise@xidit.net,
84042,wejehe@xevox.org,"2018-08-23 13:28:07, 2018-08-23 13:28:07"
84042,wejehe@xevox.org,"2018-08-23 13:28:07, 2018-08-23 13:28:07"
84042,wejehe@xevox.org,"2018-08-23 13:28:07, 2018-08-23 13:28:07"
84042,wejehe@xevox.org,"2018-08-23 13:28:07, 2018-08-23 13:28:07"
84042,buxuyi@qihid.org,
84042,ragaqu@rafir.net,
84042,qecuho@lodux.net,
84042,bujowa@gobun.org,"2018-08-25 08:23:33, 2018-08-25 08:23:33"
84042,sebuvo@jujow.org,
84042,gigeyo@burey.org,
84042,gigeyo@burey.org,
84042,yawopu@heqiv.org,"2018-08-23 12:37:59, 2018-08-23 12:37:59"
84042,fuyafo@zecah.net,"2018-08-25 13:16:16, 2018-08-25 13:16:16"
84042,fuyafo@zecah.net,"2018-08-25 13:16:16, 2018-08-25 13:16:16"
84042,fuyafo@zecah.net,"2018-08-25 13:16:16, 2018-08-25 13:16:16"
84042,voyeje@qurig.net,
84042,cikulo@bonev.com,
84042,ribuca@linil.net,
84042,cuhaga@yuheg.com,
84042,fuwojo@geguz.net,
84042,wabamu@xawuj.com,
84042,deqewo@vavep.net,
84042,yujasi@fusej.net,
84042,zufado@sogab.com,"2018-08-25 04:12:34, 2018-08-25 04:12:34"
84042,wolaho@firav.net,"2018-08-21 04:04:16, 2018-08-21 04:04:16"
84042,zotelo@lusuj.org,
84042,tuweha@bulaz.org,
84042,vuqori@bejob.com,
84042,xetefu@nahox.com,
84042,zemuca@xewoq.net,"2018-08-24 21:17:24, 2018-08-24 21:17:24"
84042,butago@wuvad.com,
84042,cojili@cewev.org,
84042,cijicu@rataz.org,
84042,jegafo@tazif.net,
84042,toqexi@rafuw.org,"2018-08-24 06:06:22, 2018-08-24 06:06:22"
84042,yekiwo@mewem.com,
84042,yixahi@yovub.com,
84042,menoye@docem.net,"2018-08-24 09:04:25, 2018-08-24 09:04:25"
84042,gogala@niwab.net,"2018-08-25 16:19:27, 2018-08-25 16:19:27"
84042,foyuxi@yikej.com,
84042,cujege@dufob.net,"2018-08-22 20:42:12, 2018-08-22 20:42:12"
84042,layula@tatuq.com,
84042,zefahu@mosoq.net,"2018-08-22 23:47:21, 2018-08-22 23:47:21"
84042,zefahu@mosoq.net,"2018-08-22 23:47:21, 2018-08-22 23:47:21"
84042,zefahu@mosoq.net,"2018-08-22 23:47:21, 2018-08-22 23:47:21"
84042,qidovu@vihar.com,
84042,vaheye@fedap.com,"2018-08-23 14:15:26, 2018-08-23 14:15:26"
84042,levequ@vaxub.org,
84042,cipeso@yeqep.org,
84042,xuxasu@begox.net,
84042,vogoya@jawam.com,
84042,roheco@mafip.org,
84042,jalehu@mawin.com,
84042,tobuhi@zobux.org,"2018-08-24 01:51:34, 2018-08-24 01:51:34"
84042,tobuhi@zobux.org,"2018-08-24 01:51:34, 2018-08-24 01:51:34"
84042,tobuhi@zobux.org,"2018-08-24 01:51:34, 2018-08-24 01:51:34"
84042,tobuhi@zobux.org,"2018-08-24 01:51:34, 2018-08-24 01:51:34"
84042,beqoso@xulim.com,"2018-08-23 20:57:45, 2018-08-23 20:57:45"
84042,zopuve@xemiq.org,
84042,vopewe@palah.org,"2018-08-23 22:48:21, 2018-08-23 22:48:21"
84042,vutiyo@lined.com,"2018-08-21 04:19:34, 2018-08-21 04:19:34"
84042,tipusi@sibal.org,"2018-08-21 23:54:19, 2018-08-21 23:54:19"
84042,bewewe@fipoq.org,
84042,vapopo@voqew.net,"2018-08-22 05:40:32, 2018-08-22 05:40:32"
84042,vapopo@voqew.net,"2018-08-22 05:40:32, 2018-08-22 05:40:32"
84042,tacari@zilug.net,
84042,zimuqa@saveq.com,
84042,cajohu@gisiw.net,"2018-08-20 22:52:40, 2018-08-20 22:52:40"
84042,hugozu@mecup.org,"2018-08-23 19:45:47, 2018-08-23 19:45:47"
84042,hugozu@mecup.org,"2018-08-23 19:45:47, 2018-08-23 19:45:47"
84042,hugozu@mecup.org,"2018-08-23 19:45:47, 2018-08-23 19:45:47"
84042,heyise@vecab.com,
84042,segaze@yinak.net,"2018-08-24 10:06:56, 2018-08-24 10:06:56"
84042,domoka@howaz.net,
84042,cecene@huwip.org,
84042,cecene@huwip.org,
84042,cecene@huwip.org,
84042,cecene@huwip.org,
84042,voboxu@xixor.net,
84042,vixiqe@zedih.net,
84042,jeyaki@gujab.org,
84042,welilu@ratoj.org,
84042,cabavi@xedes.net,"2018-08-23 00:07:21, 2018-08-23 00:07:21"
84042,yazodo@cucer.com,"2018-08-23 01:31:08, 2018-08-23 01:31:08"
84042,kabeda@lelej.org,
84042,ticuqu@tubaz.com,
84042,cebufo@tavos.org,"2018-08-22 08:09:21, 2018-08-22 08:09:21"
84042,nevato@ridel.org,"2018-08-22 08:24:34, 2018-08-22 08:24:34"
84042,gaheze@vuhaq.com,
84042,ganewa@gewas.net,
84042,vuvume@buzeg.org,
84042,racora@lojas.net,"2018-08-24 16:57:20, 2018-08-24 16:57:20"
84042,vipoli@gegir.net,
84042,xelilu@gamob.org,
84042,vicavu@jubuf.net,
84042,nodafa@disok.org,
84042,febeta@pivah.com,"2018-08-20 18:24:33, 2018-08-20 18:24:33"
84042,begepi@lajil.net,"2018-08-23 05:35:44, 2018-08-23 05:35:44"
84042,dabote@zubeb.net,
84042,sewate@savub.com,
84042,puhula@bamep.com,
84042,qupira@fabuc.net,"2018-08-22 06:15:55, 2018-08-22 06:15:55"
84042,wulegi@jobuj.net,
84042,gizaxi@yaqit.com,"2018-08-24 06:36:21, 2018-08-24 06:36:21"
84042,xajuye@zujal.org,
84042,feciqu@noxoj.org,
84042,rugeja@jeyiv.net,"2018-08-21 23:57:13, 2018-08-21 23:57:13"
84042,gofefo@kamok.org,"2018-08-21 00:29:24, 2018-08-21 00:29:24"
84042,gofefo@kamok.org,"2018-08-21 00:29:24, 2018-08-21 00:29:24"
84042,gofefo@kamok.org,"2018-08-21 00:29:24, 2018-08-21 00:29:24"
84042,gofefo@kamok.org,"2018-08-21 00:29:24, 2018-08-21 00:29:24"
84042,denuyu@nuyav.org,
84042,denuyu@nuyav.org,
84042,denuyu@nuyav.org,
84042,denuyu@nuyav.org,
84042,buduke@tezow.net,"2018-08-23 05:27:51, 2018-08-23 05:27:51"
84042,buduke@tezow.net,"2018-08-23 05:27:51, 2018-08-23 05:27:51"
84042,vuciji@tepem.org,
84042,zuvipu@fegap.com,
84042,nozofo@nilin.org,
84042,zerale@mujan.com,
84042,puvexu@yasur.net,
84042,hitozi@vijow.net,
84042,mapaso@qabig.net,
84042,bedilu@yafot.net,"2018-08-23 05:48:46, 2018-08-23 05:48:46"
84042,pepiwu@tiram.org,
84042,dawona@qifuc.org,
84042,givopa@kucos.org,"2018-08-24 19:57:51, 2018-08-24 19:57:51"
84042,givopa@kucos.org,"2018-08-24 19:57:51, 2018-08-24 19:57:51"
84042,givopa@kucos.org,"2018-08-24 19:57:51, 2018-08-24 19:57:51"
84042,givopa@kucos.org,"2018-08-24 19:57:51, 2018-08-24 19:57:51"
84042,dayase@pawuh.org,
84042,bofiko@peyep.org,"2018-08-22 06:36:39, 2018-08-22 06:36:39"
84042,huludo@cezeg.net,
84042,rayaqi@didiv.org,"2018-08-21 07:28:42, 2018-08-21 07:28:42"
84042,rayaqi@didiv.org,"2018-08-21 07:28:42, 2018-08-21 07:28:42"
84042,rayaqi@didiv.org,"2018-08-21 07:28:42, 2018-08-21 07:28:42"
84042,rihave@webuv.org,
84042,boviru@pecok.net,"2018-08-24 11:47:37, 2018-08-24 11:47:37"
84042,dujulo@posoc.com,"2018-08-23 07:20:40, 2018-08-23 07:20:40"
84042,vuqidu@cadap.com,
84042,xuyino@vimol.com,"2018-08-24 20:53:46, 2018-08-24 20:53:46"
84042,xuyino@vimol.com,"2018-08-24 20:53:46, 2018-08-24 20:53:46"
84042,ririvo@dabax.com,
84042,nitoha@padiq.net,
84042,fomiku@tedat.com,
84042,fomiku@tedat.com,
84042,fomiku@tedat.com,
84042,fomiku@tedat.com,
84042,wihare@zafaz.net,
84042,widexu@zijob.com,"2018-08-24 02:25:00, 2018-08-24 02:25:00"
84042,cofeqa@zafuj.net,
84042,yemuji@gowey.net,"2018-08-23 11:09:12, 2018-08-23 11:09:12"
84042,matabo@jepuk.com,"2018-08-23 05:55:58, 2018-08-23 05:55:58"
84042,kimaco@voyot.org,
84042,weyoqo@sibuk.net,"2018-08-22 18:23:06, 2018-08-22 18:23:06"
84042,zinovo@tiken.org,
84042,bumaxi@vagih.com,
84042,pidiwi@kagid.com,
84042,rupexi@zawir.com,
84042,rupexi@zawir.com,
84042,wesaju@neyan.org,
84042,yodasu@mowux.com,"2018-08-22 05:58:09, 2018-08-22 05:58:09"
84042,curaxu@salum.org,
84042,curaxu@salum.org,
84042,poqove@kerav.net,
84042,rayapu@mayis.org,
84042,xodita@cobem.net,
84042,fiwate@dosip.org,
84042,cejute@zakab.com,
84042,pesipo@gapip.org,
84042,vayahi@canik.net,
84042,nakife@socuf.net,
84042,fociyo@bocun.org,"2018-08-21 20:38:48, 2018-08-21 20:38:48"
84042,ceyuju@canij.com,
84042,yadasi@kaxez.org,"2018-08-22 04:48:00, 2018-08-22 04:48:00"
84042,madanu@zeqow.com,"2018-08-22 04:31:29, 2018-08-22 04:31:29"
84042,vetivu@jedix.net,
84042,mipigi@tetaw.org,"2018-08-25 08:29:29, 2018-08-25 08:29:29"
84042,mipigi@tetaw.org,"2018-08-25 08:29:29, 2018-08-25 08:29:29"
84042,mipigi@tetaw.org,"2018-08-25 08:29:29, 2018-08-25 08:29:29"
84042,mipigi@tetaw.org,"2018-08-25 08:29:29, 2018-08-25 08:29:29"
84042,bopize@madiz.com,"2018-08-23 03:51:59, 2018-08-23 03:51:59"
84042,bojura@kujow.net,"2018-08-22 22:42:56, 2018-08-22 22:42:56"
84042,walixu@vazob.com,
84042,dexizo@bazat.net,
84042,hulibo@kubig.org,
84042,canufi@bejax.org,
84042,kulaje@wiwuv.net,"2018-08-20 20:33:15, 2018-08-20 20:33:15"
84042,kulaje@wiwuv.net,"2018-08-20 20:33:15, 2018-08-20 20:33:15"
84042,vijugu@qiwun.org,
84042,nuleqi@wisub.net,
84042,vureya@tatev.org,
84042,cireja@yolof.com,"2018-08-23 18:09:40, 2018-08-23 18:09:40"
84042,cireja@yolof.com,"2018-08-23 18:09:40, 2018-08-23 18:09:40"
84042,cireja@yolof.com,"2018-08-23 18:09:40, 2018-08-23 18:09:40"
84042,cireja@yolof.com,"2018-08-23 18:09:40, 2018-08-23 18:09:40"
84042,qoqosi@piquv.net,
84042,pukeru@lijef.org,"2018-08-23 21:36:44, 2018-08-23 21:36:44"
84042,puvero@lujeg.com,
84042,payada@deliv.com,"2018-08-24 02:15:52, 2018-08-24 02:15:52"
84042,giqabi@qegif.net,
84042,vugoge@gulip.net,"2018-08-25 12:26:33, 2018-08-25 12:26:33"
84042,mupova@dadaw.com,"2018-08-22 13:20:55, 2018-08-22 13:20:55"
84042,hobejo@pomir.com,
84042,ruyoye@kuwek.org,"2018-08-23 00:51:22, 2018-08-23 00:51:22"
84042,kuyivi@lutag.com,"2018-08-23 02:10:10, 2018-08-23 02:10:10"
84042,zesoce@talox.net,"2018-08-20 19:52:45, 2018-08-20 19:52:45"
84042,xezote@fehiy.net,
84042,cajere@hudel.com,
84042,wafoxa@qiwem.com,"2018-08-23 16:41:21, 2018-08-23 16:41:21"
84042,cuqori@zawol.net,
84042,rakale@cufaw.net,
84042,caluhi@cikik.org,"2018-08-21 04:46:32, 2018-08-21 04:46:32"
84042,kagejo@cikoj.com,"2018-08-23 22:53:25, 2018-08-23 22:53:25"
84042,kagejo@cikoj.com,"2018-08-23 22:53:25, 2018-08-23 22:53:25"
84042,kagejo@cikoj.com,"2018-08-23 22:53:25, 2018-08-23 22:53:25"
84042,qigude@leqak.org,"2018-08-25 05:24:01, 2018-08-25 05:24:01"
84042,rarafo@teduv.org,"2018-08-25 14:39:26, 2018-08-25 14:39:26"
84042,vapizo@tebop.org,
84042,cumunu@puqab.com,"2018-08-22 09:29:48, 2018-08-22 09:29:48"
84042,rabelu@kupan.com,
84042,boxobe@gufif.com,
84042,barayu@zeyoz.com,"2018-08-21 07:40:39, 2018-08-21 07:40:39"
84042,pezojo@ruvow.org,
84042,sohenu@kesag.com,
84042,mavogo@lajaq.org,
84042,cosabo@noliy.com,
84042,luwahi@sunaq.net,"2018-08-22 12:29:13, 2018-08-22 12:29:13"
84042,dosabe@fubec.net,"2018-08-23 17:33:55, 2018-08-23 17:33:55"
84042,vimaki@depeh.org,"2018-08-24 13:38:17, 2018-08-24 13:38:17"
84042,nosewi@zojiq.org,"2018-08-20 19:41:58, 2018-08-20 19:41:58"
84042,vumemo@zonuk.com,
84042,xujaqo@cexag.com,
84042,vukawi@qunug.net,
84042,qabevi@kokad.net,
84042,tihudi@gazac.net,"2018-08-22 05:22:02, 2018-08-22 05:22:02"
84042,tihudi@gazac.net,"2018-08-22 05:22:02, 2018-08-22 05:22:02"
84042,tihudi@gazac.net,"2018-08-22 05:22:02, 2018-08-22 05:22:02"
84042,tihudi@gazac.net,"2018-08-22 05:22:02, 2018-08-22 05:22:02"
84042,yumena@kafaq.net,
84042,qopeba@puqux.org,
84042,qopeba@puqux.org,
84042,qopeba@puqux.org,
84042,qopeba@puqux.org,
84042,cuyeru@zolij.com,"2018-08-25 16:34:32, 2018-08-25 16:34:32"
84042,xevewi@saxaf.com,
84042,behari@zupor.com,
84042,liziga@wutod.org,
84042,gupawe@motov.net,"2018-08-25 10:16:24, 2018-08-25 10:16:24"
84042,gupawe@motov.net,"2018-08-25 10:16:24, 2018-08-25 10:16:24"
84042,mogewi@dotug.org,"2018-08-24 18:12:44, 2018-08-24 18:12:44"
84042,gesiva@cewoh.com,
84042,vedicu@dimoz.org,"2018-08-21 23:06:44, 2018-08-21 23:06:44"
84042,gevodi@xixil.com,
84042,kitapu@qexev.org,"2018-08-23 22:50:52, 2018-08-23 22:50:52"
84042,kitapu@qexev.org,"2018-08-23 22:50:52, 2018-08-23 22:50:52"
84042,kitapu@qexev.org,"2018-08-23 22:50:52, 2018-08-23 22:50:52"
84042,kitapu@qexev.org,"2018-08-23 22:50:52, 2018-08-23 22:50:52"
84042,buqani@kozok.net,
84042,buqani@kozok.net,
84042,buqani@kozok.net,
84042,kuqaya@mufab.com,
84042,nefuzi@wenaq.org,"2018-08-21 14:20:12, 2018-08-21 14:20:12"
84042,nefuzi@wenaq.org,"2018-08-21 14:20:12, 2018-08-21 14:20:12"
84042,nefuzi@wenaq.org,"2018-08-21 14:20:12, 2018-08-21 14:20:12"
84042,vikoge@socun.com,
84042,voyugo@karaq.org,
84042,huneza@necev.net,"2018-08-20 22:15:24, 2018-08-20 22:15:24"
84042,gozaxi@zepaw.org,"2018-08-25 00:23:22, 2018-08-25 00:23:22"
84042,jufayo@ropen.com,"2018-08-21 08:35:06, 2018-08-21 08:35:06"
84042,mosaju@hopuh.com,
84042,tipeba@hohem.net,
84042,tipeba@hohem.net,
84042,tipeba@hohem.net,
84042,tipeba@hohem.net,
84042,dazulo@perun.org,
84042,rezedi@faciv.net,"2018-08-24 23:15:18, 2018-08-24 23:15:18"
84042,jupoye@rayaj.org,"2018-08-24 20:58:48, 2018-08-24 20:58:48"
84042,jupoye@rayaj.org,"2018-08-24 20:58:48, 2018-08-24 20:58:48"
84042,yozaji@kolix.org,
84042,xafigo@lutoj.org,
84042,dohovi@holok.com,"2018-08-25 14:05:22, 2018-08-25 14:05:22"
84042,dohovi@holok.com,"2018-08-25 14:05:22, 2018-08-25 14:05:22"
84042,dohovi@holok.com,"2018-08-25 14:05:22, 2018-08-25 14:05:22"
84042,puzawe@tepam.net,
84042,nejihu@nupey.org,"2018-08-25 04:24:43, 2018-08-25 04:24:43"
84042,zoxexa@kawoc.net,
84042,yukufo@diluc.net,
84042,zazeba@pimir.org,
84042,gipuba@cezuz.org,"2018-08-21 09:58:10, 2018-08-21 09:58:10"
84042,viratu@mufun.net,
84042,juwisi@bizim.org,
84042,qorewi@mecub.org,
84042,wuyaru@domiv.org,"2018-08-24 17:47:16, 2018-08-24 17:47:16"
84042,yirazu@hujep.com,
84042,yirazu@hujep.com,
84042,dokuni@lecul.org,
84042,naluna@gocaj.net,"2018-08-24 20:06:44, 2018-08-24 20:06:44"
84042,wutuxu@xumiq.com,
