batch_id,to_email,sent_date,bounce_date,open_date,click_date,unsub_date
55267,xulexi@laseq.com,2018-08-20 16:49:27,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,tabome@wiruj.net,2018-08-20 16:49:28,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,qarefa@merok.net,2018-08-20 16:49:28,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,soloxo@fupux.org,2018-08-20 16:49:28,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,bidopa@geyiz.net,2018-08-20 16:49:28,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,nakati@ziyey.com,2018-08-20 16:49:28,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,gabiti@xugiz.net,2018-08-20 16:49:28,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,huticu@banej.com,2018-08-20 16:49:28,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,jozozi@hovuk.org,2018-08-20 16:49:28,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,dujota@nujih.net,2018-08-20 16:49:28,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,pukoxa@memup.com,2018-08-20 16:49:28,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,logeyu@faxub.net,2018-08-20 16:49:29,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,gacawe@fasow.com,2018-08-20 16:49:29,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,futewa@yazeg.com,2018-08-20 16:49:29,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,tufire@favev.net,2018-08-20 16:49:29,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,ritixe@zuqim.org,2018-08-20 16:49:29,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,nosaqi@zanax.org,2018-08-20 16:49:29,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,pezoba@ditip.com,2018-08-20 16:49:29,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,rereti@hiyom.com,2018-08-20 16:49:29,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,hunebe@buloj.org,2018-08-20 16:49:29,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,soromu@nexih.com,2018-08-20 16:49:29,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,lerazu@peyan.net,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,lerazu@peyan.net,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,lerazu@peyan.net,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,goveki@vixos.com,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,goveki@vixos.com,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,goveki@vixos.com,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,goveki@vixos.com,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,hahiyi@datuy.net,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,zofoxu@daret.org,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,tedame@pegav.net,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,jivoqo@minow.com,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,batuja@geceg.org,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,jiboni@patox.org,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,dotone@fufox.net,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,dotone@fufox.net,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,sopuxu@nivob.com,2018-08-20 16:49:30,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,qiwaqa@zabek.org,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,qanami@quher.net,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,funuca@qamag.org,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,minoho@qabox.org,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,boyomo@yofuw.com,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,bagiqe@vuwak.com,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,gojeca@xegix.org,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,gojeca@xegix.org,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,gojeca@xegix.org,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,gojeca@xegix.org,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,kuluya@hobep.com,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,silobi@cigiy.com,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,rikogo@ciniq.net,2018-08-20 16:49:31,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,siloru@dimor.net,2018-08-20 16:49:32,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,vejute@kapup.net,2018-08-20 16:49:32,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,2018-08-22 03:31:22
55267,texixu@xetop.com,2018-08-20 16:49:32,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,zimuxe@nabav.com,2018-08-20 16:49:32,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,qasalo@geniw.org,2018-08-20 16:49:32,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,yagupi@lawoz.net,2018-08-20 16:49:32,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,qotiyu@megor.com,2018-08-20 16:49:32,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,nivala@woxuf.net,2018-08-20 16:49:32,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,nivala@woxuf.net,2018-08-20 16:49:32,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,sakawo@yeziz.net,2018-08-20 16:49:32,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,gadovu@hamux.org,2018-08-20 16:49:32,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,duseke@voqow.net,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,duseke@voqow.net,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,fagoja@gucod.org,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,hudige@pixev.net,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,kidugu@tevit.com,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,quhago@ligos.com,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,gocadu@qirom.net,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,giqune@dufaz.net,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,giqune@dufaz.net,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,giqune@dufaz.net,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,giqune@dufaz.net,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,gasubu@xedus.net,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,zufuju@vexul.net,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,dobega@jabeb.org,2018-08-20 16:49:33,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,davixi@riyuj.net,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,davixi@riyuj.net,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cobaje@gunal.com,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cobaje@gunal.com,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cobaje@gunal.com,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cobaje@gunal.com,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,fugoce@mijoz.org,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,zawile@pidoc.net,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,comote@sutev.org,2018-08-20 16:49:34,2018-08-21 04:38:57,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,wofoju@vifut.org,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,bexaqo@cubot.com,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,2018-08-20 19:34:52
55267,rimesa@bakap.org,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,sovama@rosoq.com,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,sovama@rosoq.com,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,galuta@sogop.com,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,galuta@sogop.com,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,galuta@sogop.com,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,galuta@sogop.com,2018-08-20 16:49:34,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,duboco@vures.com,2018-08-20 16:49:35,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,bolika@xofok.org,2018-08-20 16:49:35,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,comija@pucaq.com,2018-08-20 16:49:35,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,hujiqi@datoh.net,2018-08-20 16:49:35,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,runanu@tataf.net,2018-08-20 16:49:35,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,wawoku@redut.org,2018-08-20 16:49:35,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,lonaxa@rajih.net,2018-08-20 16:49:35,2018-08-20 18:52:21,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cezubu@mamuh.net,2018-08-20 16:49:35,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,temaxa@tumeg.net,2018-08-20 16:49:35,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,gudigo@kewiv.com,2018-08-20 16:49:35,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,witiyo@josur.net,2018-08-20 16:49:36,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,hexezu@tavax.com,2018-08-20 16:49:36,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,nivuxu@ragex.net,2018-08-20 16:49:36,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,funojo@jadud.net,2018-08-20 16:49:36,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,lukiki@zudav.com,2018-08-20 16:49:36,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,fupuzo@retur.com,2018-08-20 16:49:36,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,habuso@sumiq.net,2018-08-20 16:49:36,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,jinole@kanup.net,2018-08-20 16:49:36,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,paluco@harag.org,2018-08-20 16:49:36,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,kolizu@doyuj.com,2018-08-20 16:49:36,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,xodego@liyis.org,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,vequya@pasaz.org,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,vequya@pasaz.org,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,vequya@pasaz.org,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,vequya@pasaz.org,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,rejuyu@votoc.net,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,hamede@topoj.com,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cugita@mixak.net,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,tukaci@kediv.net,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,tukaci@kediv.net,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,pejehe@vixoz.org,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,pejehe@vixoz.org,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,pejehe@vixoz.org,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,kulica@suyul.net,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,tusuhe@dohuk.net,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,hokuke@zosez.org,2018-08-20 16:49:37,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,zosuzo@bupeg.net,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,2018-08-22 14:48:33
55267,qojigo@tahac.com,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,bofabi@fixir.com,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,goteti@muxey.net,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,tinuxa@wexur.org,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,xesoca@letoz.net,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,yiguga@jelep.org,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,yehixe@xabor.net,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,jadito@yuzal.com,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,jadito@yuzal.com,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,jadito@yuzal.com,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,jadito@yuzal.com,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,nikovi@rewax.com,2018-08-20 16:49:38,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,suyane@junub.org,2018-08-20 16:49:39,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,judaju@tedaf.net,2018-08-20 16:49:39,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,ruqucu@lecuc.net,2018-08-20 16:49:39,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,lotafu@hifag.com,2018-08-20 16:49:39,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,fokage@diyod.org,2018-08-20 16:49:39,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cepini@celoy.com,2018-08-20 16:49:39,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,fewojo@cibiz.net,2018-08-20 16:49:39,2018-08-21 00:38:30,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,xoqacu@suvaj.org,2018-08-20 16:49:39,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,lotoqu@cavit.net,2018-08-20 16:49:39,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,qedena@kugux.org,2018-08-20 16:49:39,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,yepisi@wunez.com,2018-08-20 16:49:40,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,zewolo@sacih.org,2018-08-20 16:49:40,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,kideyo@cohug.com,2018-08-20 16:49:40,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,tiqegu@veciv.org,2018-08-20 16:49:40,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,pojuka@zojor.net,2018-08-20 16:49:40,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,nezoto@kufiz.net,2018-08-20 16:49:40,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,robuwe@salar.org,2018-08-20 16:49:40,2018-08-21 13:05:58,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,ribode@fatuj.org,2018-08-20 16:49:40,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,yojita@sayul.net,2018-08-20 16:49:40,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,jagiva@gemif.net,2018-08-20 16:49:40,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,wubeve@buxah.net,2018-08-20 16:49:41,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,mamile@vadup.org,2018-08-20 16:49:41,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,yaxope@gequw.org,2018-08-20 16:49:41,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,wacuki@gevof.com,2018-08-20 16:49:41,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,mapeki@gatow.net,2018-08-20 16:49:41,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,yewowi@tonol.com,2018-08-20 16:49:41,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,riqopi@tekoq.org,2018-08-20 16:49:41,2018-08-21 05:15:28,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,xipira@zaguw.com,2018-08-20 16:49:41,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,kevuye@zedaj.org,2018-08-20 16:49:41,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,banoci@veneh.org,2018-08-20 16:49:41,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,himiya@redap.net,2018-08-20 16:49:42,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cenita@vugad.org,2018-08-20 16:49:42,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,rihojo@qoqim.net,2018-08-20 16:49:42,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,mohapi@fafih.net,2018-08-20 16:49:42,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,mohapi@fafih.net,2018-08-20 16:49:42,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,garode@kunus.net,2018-08-20 16:49:42,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,mabura@wipow.org,2018-08-20 16:49:42,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,fefidu@sebum.org,2018-08-20 16:49:42,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,toquyu@gufib.org,2018-08-20 16:49:42,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,2018-08-21 20:05:21
55267,soqade@mejup.org,2018-08-20 16:49:42,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,sikusu@siyor.net,2018-08-20 16:49:42,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cusuwi@rawaw.com,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cusuwi@rawaw.com,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cusuwi@rawaw.com,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cusuwi@rawaw.com,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,rewoda@yirub.net,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,bejalo@befet.net,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,luzehu@dohon.net,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,luzehu@dohon.net,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,pilevi@lihit.com,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,tazugu@vebuz.org,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,kihove@pipah.com,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,bufoje@gezed.org,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,baguba@pevam.org,2018-08-20 16:49:43,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,wihotu@mopop.net,2018-08-20 16:49:43,2018-08-21 05:57:36,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cataje@quhab.org,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,woxuti@daral.com,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,jeyome@lodoz.org,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,2018-08-21 21:01:29
55267,jeyome@lodoz.org,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,2018-08-21 21:01:29
55267,jeyome@lodoz.org,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,2018-08-21 21:01:29
55267,jeyome@lodoz.org,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,2018-08-21 21:01:29
55267,fuhasu@nowec.org,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,mesoku@lataz.com,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,mesoku@lataz.com,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,mesoku@lataz.com,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,mesoku@lataz.com,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,gicuzu@juxiy.com,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,cakojo@zaheh.com,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,bibuca@qemez.com,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,humati@resoq.com,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,humati@resoq.com,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,zulani@yugad.org,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,zulani@yugad.org,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,zulani@yugad.org,2018-08-20 16:49:44,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,yihevu@zomeq.com,2018-08-20 16:49:45,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,penipo@yatak.com,2018-08-20 16:49:45,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,penipo@yatak.com,2018-08-20 16:49:45,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,latiwi@payah.com,2018-08-20 16:49:45,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,fukuxe@pijen.org,2018-08-20 16:49:45,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,fukuxe@pijen.org,2018-08-20 16:49:45,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,lezeme@nizox.com,2018-08-20 16:49:45,2018-08-21 14:44:58,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,naheze@fezew.com,2018-08-20 16:49:45,2018-08-20 22:53:21,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,teloye@dofob.com,2018-08-20 16:49:45,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,tusaju@defod.org,2018-08-20 16:49:45,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,wadufo@qeqev.org,2018-08-20 16:49:45,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,mayope@huzuy.com,2018-08-20 16:49:45,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,qikelu@lezud.com,2018-08-20 16:49:46,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,reworu@kukir.org,2018-08-20 16:49:46,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,reworu@kukir.org,2018-08-20 16:49:46,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,reworu@kukir.org,2018-08-20 16:49:46,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,nowega@nusaw.org,2018-08-20 16:49:46,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,molafe@rikil.net,2018-08-20 16:49:46,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,2018-08-22 01:43:13
55267,jonomi@jupih.com,2018-08-20 16:49:46,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,zukesu@dozit.org,2018-08-20 16:49:46,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
55267,toyova@dowij.com,2018-08-20 16:49:46,,"2018-08-22 15:06:27, 2018-08-22 15:06:27",,
