batch_id,to_email,click_date
55267,cusuwi@rawaw.com,"2018-08-21 11:32:03, 2018-08-21 11:32:03, 2018-08-21 11:33:07, 2018-08-21 11:33:57, 2018-08-21 11:35:28"
55267,cusuwi@rawaw.com,"2018-08-21 11:33:07, 2018-08-21 11:32:03, 2018-08-21 11:33:07, 2018-08-21 11:33:57, 2018-08-21 11:35:28"
55267,cusuwi@rawaw.com,"2018-08-21 11:33:57, 2018-08-21 11:32:03, 2018-08-21 11:33:07, 2018-08-21 11:33:57, 2018-08-21 11:35:28"
55267,cusuwi@rawaw.com,"2018-08-21 11:35:28, 2018-08-21 11:32:03, 2018-08-21 11:33:07, 2018-08-21 11:33:57, 2018-08-21 11:35:28"
55267,rewoda@yirub.net,
55267,bejalo@befet.net,
55267,luzehu@dohon.net,"2018-08-24 03:37:30, 2018-08-24 03:37:30, 2018-08-24 03:39:43"
55267,luzehu@dohon.net,"2018-08-24 03:39:43, 2018-08-24 03:37:30, 2018-08-24 03:39:43"
55267,pilevi@lihit.com,
55267,tazugu@vebuz.org,
55267,kihove@pipah.com,
55267,bufoje@gezed.org,
55267,baguba@pevam.org,
55267,wihotu@mopop.net,
55267,cataje@quhab.org,
55267,woxuti@daral.com,"2018-08-23 08:41:19, 2018-08-23 08:41:19"
55267,jeyome@lodoz.org,"2018-08-24 17:03:30, 2018-08-24 17:03:30, 2018-08-24 17:12:15, 2018-08-24 17:08:15, 2018-08-24 17:08:59"
55267,jeyome@lodoz.org,"2018-08-24 17:08:15, 2018-08-24 17:03:30, 2018-08-24 17:12:15, 2018-08-24 17:08:15, 2018-08-24 17:08:59"
55267,jeyome@lodoz.org,"2018-08-24 17:08:59, 2018-08-24 17:03:30, 2018-08-24 17:12:15, 2018-08-24 17:08:15, 2018-08-24 17:08:59"
55267,jeyome@lodoz.org,"2018-08-24 17:12:15, 2018-08-24 17:03:30, 2018-08-24 17:12:15, 2018-08-24 17:08:15, 2018-08-24 17:08:59"
55267,fuhasu@nowec.org,
55267,mesoku@lataz.com,"2018-08-23 22:10:15, 2018-08-23 22:10:15, 2018-08-23 22:11:48, 2018-08-23 22:15:21, 2018-08-23 22:10:16"
55267,mesoku@lataz.com,"2018-08-23 22:10:16, 2018-08-23 22:10:15, 2018-08-23 22:11:48, 2018-08-23 22:15:21, 2018-08-23 22:10:16"
55267,mesoku@lataz.com,"2018-08-23 22:11:48, 2018-08-23 22:10:15, 2018-08-23 22:11:48, 2018-08-23 22:15:21, 2018-08-23 22:10:16"
55267,mesoku@lataz.com,"2018-08-23 22:15:21, 2018-08-23 22:10:15, 2018-08-23 22:11:48, 2018-08-23 22:15:21, 2018-08-23 22:10:16"
55267,gicuzu@juxiy.com,
55267,cakojo@zaheh.com,
55267,bibuca@qemez.com,
55267,humati@resoq.com,"2018-08-21 04:37:03, 2018-08-21 04:37:54, 2018-08-21 04:37:03"
55267,humati@resoq.com,"2018-08-21 04:37:54, 2018-08-21 04:37:54, 2018-08-21 04:37:03"
55267,zulani@yugad.org,"2018-08-22 01:57:37, 2018-08-22 02:00:54, 2018-08-22 02:02:03, 2018-08-22 01:57:37"
55267,zulani@yugad.org,"2018-08-22 02:00:54, 2018-08-22 02:00:54, 2018-08-22 02:02:03, 2018-08-22 01:57:37"
55267,zulani@yugad.org,"2018-08-22 02:02:03, 2018-08-22 02:00:54, 2018-08-22 02:02:03, 2018-08-22 01:57:37"
55267,yihevu@zomeq.com,
55267,penipo@yatak.com,"2018-08-23 20:24:47, 2018-08-25 00:19:09, 2018-08-23 20:24:47"
55267,penipo@yatak.com,"2018-08-25 00:19:09, 2018-08-25 00:19:09, 2018-08-23 20:24:47"
55267,latiwi@payah.com,
55267,fukuxe@pijen.org,"2018-08-21 15:37:09, 2018-08-21 15:37:09, 2018-08-21 15:39:08"
55267,fukuxe@pijen.org,"2018-08-21 15:39:08, 2018-08-21 15:37:09, 2018-08-21 15:39:08"
55267,lezeme@nizox.com,
55267,naheze@fezew.com,
55267,teloye@dofob.com,
55267,tusaju@defod.org,
55267,wadufo@qeqev.org,
55267,mayope@huzuy.com,
55267,qikelu@lezud.com,
55267,reworu@kukir.org,"2018-08-21 12:19:51, 2018-08-21 12:20:44, 2018-08-21 12:20:05, 2018-08-21 12:19:51"
55267,reworu@kukir.org,"2018-08-21 12:20:05, 2018-08-21 12:20:44, 2018-08-21 12:20:05, 2018-08-21 12:19:51"
55267,reworu@kukir.org,"2018-08-21 12:20:44, 2018-08-21 12:20:44, 2018-08-21 12:20:05, 2018-08-21 12:19:51"
55267,nowega@nusaw.org,
55267,molafe@rikil.net,
55267,jonomi@jupih.com,
55267,zukesu@dozit.org,
55267,toyova@dowij.com,
55267,serevu@mugir.org,"2018-08-21 19:31:43, 2018-08-21 19:31:43, 2018-08-25 16:40:51"
55267,serevu@mugir.org,"2018-08-25 16:40:51, 2018-08-21 19:31:43, 2018-08-25 16:40:51"
55267,kucoru@jejet.com,
55267,tobose@mafay.net,
55267,vidusi@sexaf.org,"2018-08-20 23:50:11, 2018-08-25 06:31:58, 2018-08-20 23:50:11"
55267,vidusi@sexaf.org,"2018-08-25 06:31:58, 2018-08-25 06:31:58, 2018-08-20 23:50:11"
55267,qoguqu@gibow.org,
55267,varero@gocip.org,
55267,joqiqu@videp.net,
55267,cidiha@ladiz.org,
55267,xokeko@kaxux.net,"2018-08-22 17:35:56, 2018-08-22 17:35:56, 2018-08-22 17:39:56, 2018-08-22 17:37:08, 2018-09-01 15:47:43, 2018-08-29 04:54:48"
55267,xokeko@kaxux.net,"2018-08-22 17:37:08, 2018-08-22 17:35:56, 2018-08-22 17:39:56, 2018-08-22 17:37:08, 2018-09-01 15:47:43, 2018-08-29 04:54:48"
55267,xokeko@kaxux.net,"2018-08-22 17:39:56, 2018-08-22 17:35:56, 2018-08-22 17:39:56, 2018-08-22 17:37:08, 2018-09-01 15:47:43, 2018-08-29 04:54:48"
55267,daraha@levew.org,
55267,belika@nulas.org,
55267,nasele@wupec.com,
55267,diboki@tazog.com,
55267,wifiji@nemat.com,
55267,diwexo@xepas.net,
55267,jakebi@guqiv.com,
55267,howezi@piyoq.net,
55267,wohaxi@zalug.org,
55267,mejaha@dijic.org,
55267,woxoqo@noxip.org,
55267,lovara@dasaq.com,
55267,fumohe@dixew.org,"2018-08-21 22:34:12, 2018-08-21 22:36:41, 2018-08-21 22:34:12"
55267,fumohe@dixew.org,"2018-08-21 22:36:41, 2018-08-21 22:36:41, 2018-08-21 22:34:12"
55267,qufoze@volog.net,"2018-08-24 19:17:59, 2018-08-24 19:17:59, 2018-08-24 19:24:55, 2018-08-24 19:18:18, 2018-08-24 19:22:41"
55267,qufoze@volog.net,"2018-08-24 19:18:18, 2018-08-24 19:17:59, 2018-08-24 19:24:55, 2018-08-24 19:18:18, 2018-08-24 19:22:41"
55267,qufoze@volog.net,"2018-08-24 19:22:41, 2018-08-24 19:17:59, 2018-08-24 19:24:55, 2018-08-24 19:18:18, 2018-08-24 19:22:41"
55267,qufoze@volog.net,"2018-08-24 19:24:55, 2018-08-24 19:17:59, 2018-08-24 19:24:55, 2018-08-24 19:18:18, 2018-08-24 19:22:41"
55267,neyudi@daces.com,
55267,nomoto@vigow.org,
55267,gohoqo@lahuj.net,
55267,qepiqo@jucip.net,
55267,faruci@kewef.org,
55267,yayofi@yuteg.org,
55267,sumulo@pazej.net,"2018-08-22 03:03:08, 2018-08-22 03:03:08"
55267,verepe@vocaz.org,
55267,kineyi@sucid.com,
55267,xabobu@pumut.net,
55267,hoyito@vihis.org,"2018-08-23 00:46:13, 2018-08-23 00:46:13, 2018-08-23 00:47:56, 2018-08-23 00:52:07, 2018-08-23 00:53:48"
55267,hoyito@vihis.org,"2018-08-23 00:47:56, 2018-08-23 00:46:13, 2018-08-23 00:47:56, 2018-08-23 00:52:07, 2018-08-23 00:53:48"
55267,hoyito@vihis.org,"2018-08-23 00:52:07, 2018-08-23 00:46:13, 2018-08-23 00:47:56, 2018-08-23 00:52:07, 2018-08-23 00:53:48"
55267,hoyito@vihis.org,"2018-08-23 00:53:48, 2018-08-23 00:46:13, 2018-08-23 00:47:56, 2018-08-23 00:52:07, 2018-08-23 00:53:48"
55267,xapuva@cagan.com,
55267,rariku@cafoz.net,
55267,qusape@fopod.org,"2018-08-23 14:01:56, 2018-08-23 14:01:56, 2018-08-29 01:44:03, 2018-08-29 18:40:03, 2018-09-01 03:13:15, 2018-08-31 17:05:21"
55267,gafuwe@mikos.org,
55267,kejovo@jawif.com,
55267,minome@fumer.net,
55267,higako@tonuf.net,
55267,xaxiba@lohun.org,"2018-08-23 10:47:36, 2018-08-23 10:47:36"
55267,repote@vecoj.org,
55267,xeviqu@loqit.org,
55267,jojeha@vawop.net,"2018-08-22 22:51:43, 2018-08-22 22:51:43"
55267,lufebi@vizuh.org,
55267,yedawa@rigir.net,
55267,hetejo@hacun.org,
55267,wajexi@tazax.com,
55267,bukaqa@paguh.net,
55267,zuboro@qomad.org,
55267,kajehu@masus.net,
55267,riniqo@dufoq.org,
55267,xulume@fejox.net,
55267,bokubo@cudig.org,
55267,tuzula@witot.net,
55267,fexexi@qugol.net,"2018-08-22 12:44:28, 2018-08-22 12:44:28"
55267,rehiho@poyir.net,
55267,xaxura@nezup.org,
55267,qiyixa@tibif.com,
55267,huqoku@vamap.net,
55267,jakali@vahoj.com,
55267,fuloha@juhiy.org,
55267,kebazu@hoyag.com,
55267,wuqogo@kirir.org,
55267,polabe@mirow.net,
55267,pajepe@miyuj.net,"2018-08-24 21:55:17, 2018-08-24 21:57:46, 2018-08-24 22:03:47, 2018-08-24 21:59:31, 2018-08-24 21:55:17"
55267,pajepe@miyuj.net,"2018-08-24 21:57:46, 2018-08-24 21:57:46, 2018-08-24 22:03:47, 2018-08-24 21:59:31, 2018-08-24 21:55:17"
55267,pajepe@miyuj.net,"2018-08-24 21:59:31, 2018-08-24 21:57:46, 2018-08-24 22:03:47, 2018-08-24 21:59:31, 2018-08-24 21:55:17"
55267,pajepe@miyuj.net,"2018-08-24 22:03:47, 2018-08-24 21:57:46, 2018-08-24 22:03:47, 2018-08-24 21:59:31, 2018-08-24 21:55:17"
55267,sojisa@detuy.com,
55267,cofezi@rawuk.org,
55267,biwuwu@yiyup.net,
55267,xopaso@fufov.net,
55267,caciso@rovel.com,
55267,setosi@duley.com,
55267,qevuha@vigod.org,
55267,yogufe@qifox.org,
55267,doqoci@pegow.net,
55267,xonaho@nasem.org,
55267,venaze@mogaf.com,
55267,humeyi@velif.net,
55267,tatixo@sewub.com,"2018-08-20 21:20:50, 2018-08-20 21:20:50, 2018-08-20 21:24:02"
55267,tatixo@sewub.com,"2018-08-20 21:24:02, 2018-08-20 21:20:50, 2018-08-20 21:24:02"
55267,soloni@yejok.com,
55267,wayike@docax.org,
55267,xebeki@patos.net,
55267,ficafi@nujur.net,
55267,xesadi@curac.org,
55267,memaja@zakuy.com,
55267,sovafi@pahub.net,"2018-08-22 09:33:02, 2018-08-22 09:33:44, 2018-08-22 09:33:02"
55267,sovafi@pahub.net,"2018-08-22 09:33:44, 2018-08-22 09:33:44, 2018-08-22 09:33:02"
55267,qisetu@lufem.net,
55267,kobesa@mosib.com,
55267,kagije@tatow.org,
55267,rizuja@kinic.com,"2018-08-25 01:04:17, 2018-08-25 01:04:17"
55267,qajoni@yifiy.net,
55267,xorati@vegat.org,
55267,yawohi@ralif.com,
55267,dodaye@capen.net,
55267,huyube@sayuw.org,
55267,nareqa@deweh.com,
55267,baceyo@fisut.com,
55267,qugege@kuyeg.com,
55267,ruxada@qanad.net,
55267,keyole@hazuw.com,"2018-08-21 19:17:43, 2018-08-21 19:22:13, 2018-08-21 19:18:06, 2018-08-21 19:17:43, 2018-08-21 19:21:02"
55267,keyole@hazuw.com,"2018-08-21 19:18:06, 2018-08-21 19:22:13, 2018-08-21 19:18:06, 2018-08-21 19:17:43, 2018-08-21 19:21:02"
55267,keyole@hazuw.com,"2018-08-21 19:21:02, 2018-08-21 19:22:13, 2018-08-21 19:18:06, 2018-08-21 19:17:43, 2018-08-21 19:21:02"
55267,keyole@hazuw.com,"2018-08-21 19:22:13, 2018-08-21 19:22:13, 2018-08-21 19:18:06, 2018-08-21 19:17:43, 2018-08-21 19:21:02"
55267,tuvawa@buxim.net,
55267,tevaqu@xalow.com,
55267,wafuba@kifoz.com,
55267,qezipe@gijes.org,"2018-08-21 10:53:09, 2018-08-21 10:53:09, 2018-08-23 03:32:05"
55267,qezipe@gijes.org,"2018-08-23 03:32:05, 2018-08-21 10:53:09, 2018-08-23 03:32:05"
55267,dobili@dutim.org,
55267,culohu@xiteg.com,
55267,revoro@zariq.org,
55267,hukiyu@zaqah.net,
55267,mafafa@letej.com,
55267,didoco@katur.com,
55267,yaxoza@qigej.com,
55267,rerubo@kodef.org,"2018-08-21 20:19:16, 2018-08-23 14:36:49, 2018-08-21 20:19:16, 2018-08-23 15:35:23"
55267,rerubo@kodef.org,"2018-08-23 14:36:49, 2018-08-23 14:36:49, 2018-08-21 20:19:16, 2018-08-23 15:35:23"
55267,rerubo@kodef.org,"2018-08-23 15:35:23, 2018-08-23 14:36:49, 2018-08-21 20:19:16, 2018-08-23 15:35:23"
55267,komeha@yijur.com,
55267,kedonu@qusos.org,
55267,naceni@yucug.com,"2018-08-24 15:37:27, 2018-08-24 15:43:13, 2018-08-24 15:37:27, 2018-08-24 15:41:16, 2018-08-24 15:45:48, 2018-08-29 22:48:40, 2018-08-30 04:11:58, 2018-08-30 13:37:56"
55267,naceni@yucug.com,"2018-08-24 15:41:16, 2018-08-24 15:43:13, 2018-08-24 15:37:27, 2018-08-24 15:41:16, 2018-08-24 15:45:48, 2018-08-29 22:48:40, 2018-08-30 04:11:58, 2018-08-30 13:37:56"
55267,naceni@yucug.com,"2018-08-24 15:43:13, 2018-08-24 15:43:13, 2018-08-24 15:37:27, 2018-08-24 15:41:16, 2018-08-24 15:45:48, 2018-08-29 22:48:40, 2018-08-30 04:11:58, 2018-08-30 13:37:56"
55267,naceni@yucug.com,"2018-08-24 15:45:48, 2018-08-24 15:43:13, 2018-08-24 15:37:27, 2018-08-24 15:41:16, 2018-08-24 15:45:48, 2018-08-29 22:48:40, 2018-08-30 04:11:58, 2018-08-30 13:37:56"
55267,giseku@zegev.com,
55267,tumujo@bikuk.org,
55267,qexoya@hapel.org,
55267,galipu@pimer.com,
55267,lecalu@fohoy.com,
55267,yevijo@xidid.org,
55267,gikira@lecep.net,"2018-08-21 06:01:36, 2018-08-25 03:47:51, 2018-08-24 09:09:21, 2018-08-21 06:01:36, 2018-08-22 16:15:12"
55267,gikira@lecep.net,"2018-08-22 16:15:12, 2018-08-25 03:47:51, 2018-08-24 09:09:21, 2018-08-21 06:01:36, 2018-08-22 16:15:12"
55267,gikira@lecep.net,"2018-08-24 09:09:21, 2018-08-25 03:47:51, 2018-08-24 09:09:21, 2018-08-21 06:01:36, 2018-08-22 16:15:12"
55267,gikira@lecep.net,"2018-08-25 03:47:51, 2018-08-25 03:47:51, 2018-08-24 09:09:21, 2018-08-21 06:01:36, 2018-08-22 16:15:12"
55267,zojoxa@mifuy.net,
84042,vozuxe@pedek.com,
84042,dawahi@fobap.org,
84042,dimato@hadif.net,"2018-08-24 19:58:27, 2018-08-24 19:58:27, 2018-08-24 19:58:29, 2018-08-24 20:00:41"
84042,dimato@hadif.net,"2018-08-24 19:58:29, 2018-08-24 19:58:27, 2018-08-24 19:58:29, 2018-08-24 20:00:41"
84042,dimato@hadif.net,"2018-08-24 20:00:41, 2018-08-24 19:58:27, 2018-08-24 19:58:29, 2018-08-24 20:00:41"
84042,gutuxe@riliq.com,
84042,qejeso@neyaz.org,
84042,tasiso@heqey.com,
84042,nuqece@yuyus.com,
84042,sebetu@tigam.org,
84042,qufuja@kagam.org,
84042,vesuwi@koreh.org,
84042,joziqa@rehob.com,
84042,puvijo@cayof.org,
84042,sidone@veged.com,
84042,pojuvu@tumeb.org,
84042,rinara@wugih.com,
84042,sadufu@qiwig.org,
84042,gutiru@xojom.net,
84042,qutote@teroj.com,
84042,xexowa@cefim.org,
84042,joniri@qazib.com,
84042,liwinu@gimam.com,
84042,xixole@lecok.org,
84042,cunego@ciwod.com,
84042,gizoco@forut.org,
84042,qopeqo@nilad.com,"2018-08-23 00:45:59, 2018-08-23 00:54:28, 2018-08-23 00:45:59, 2018-08-23 00:53:16, 2018-08-23 00:47:51"
84042,qopeqo@nilad.com,"2018-08-23 00:47:51, 2018-08-23 00:54:28, 2018-08-23 00:45:59, 2018-08-23 00:53:16, 2018-08-23 00:47:51"
84042,qopeqo@nilad.com,"2018-08-23 00:53:16, 2018-08-23 00:54:28, 2018-08-23 00:45:59, 2018-08-23 00:53:16, 2018-08-23 00:47:51"
84042,qopeqo@nilad.com,"2018-08-23 00:54:28, 2018-08-23 00:54:28, 2018-08-23 00:45:59, 2018-08-23 00:53:16, 2018-08-23 00:47:51"
84042,nuwuyo@quqef.com,
84042,qixeki@qohos.net,
84042,doqifu@piles.com,"2018-08-25 02:46:07, 2018-08-25 02:46:07, 2018-08-25 02:46:33"
84042,doqifu@piles.com,"2018-08-25 02:46:33, 2018-08-25 02:46:07, 2018-08-25 02:46:33"
84042,gazigu@detig.com,
84042,sovezi@dizow.com,"2018-08-25 13:32:02, 2018-08-25 13:38:06, 2018-08-25 13:32:02, 2018-08-25 13:36:56, 2018-08-25 13:35:36"
84042,sovezi@dizow.com,"2018-08-25 13:35:36, 2018-08-25 13:38:06, 2018-08-25 13:32:02, 2018-08-25 13:36:56, 2018-08-25 13:35:36"
84042,sovezi@dizow.com,"2018-08-25 13:36:56, 2018-08-25 13:38:06, 2018-08-25 13:32:02, 2018-08-25 13:36:56, 2018-08-25 13:35:36"
84042,sovezi@dizow.com,"2018-08-25 13:38:06, 2018-08-25 13:38:06, 2018-08-25 13:32:02, 2018-08-25 13:36:56, 2018-08-25 13:35:36"
84042,betade@kiwon.com,
84042,vigobo@lozik.org,"2018-08-20 22:29:31, 2018-08-24 10:53:13, 2018-08-20 22:29:31, 2018-08-22 08:53:43, 2018-08-24 04:07:34"
84042,vigobo@lozik.org,"2018-08-22 08:53:43, 2018-08-24 10:53:13, 2018-08-20 22:29:31, 2018-08-22 08:53:43, 2018-08-24 04:07:34"
84042,vigobo@lozik.org,"2018-08-24 04:07:34, 2018-08-24 10:53:13, 2018-08-20 22:29:31, 2018-08-22 08:53:43, 2018-08-24 04:07:34"
84042,vigobo@lozik.org,"2018-08-24 10:53:13, 2018-08-24 10:53:13, 2018-08-20 22:29:31, 2018-08-22 08:53:43, 2018-08-24 04:07:34"
84042,yosehu@gehuf.org,"2018-08-22 14:01:39, 2018-08-22 14:03:57, 2018-08-22 14:01:39, 2018-08-22 14:03:00"
84042,yosehu@gehuf.org,"2018-08-22 14:03:00, 2018-08-22 14:03:57, 2018-08-22 14:01:39, 2018-08-22 14:03:00"
84042,yosehu@gehuf.org,"2018-08-22 14:03:57, 2018-08-22 14:03:57, 2018-08-22 14:01:39, 2018-08-22 14:03:00"
84042,mazuce@zudok.org,
84042,pafesa@melaq.com,
84042,mudezi@ruroc.com,
84042,xocinu@jolip.com,
84042,camedi@keyoq.com,"2018-08-21 01:40:40, 2018-08-23 01:15:03, 2018-08-22 18:43:09, 2018-08-21 01:40:40"
84042,camedi@keyoq.com,"2018-08-22 18:43:09, 2018-08-23 01:15:03, 2018-08-22 18:43:09, 2018-08-21 01:40:40"
84042,camedi@keyoq.com,"2018-08-23 01:15:03, 2018-08-23 01:15:03, 2018-08-22 18:43:09, 2018-08-21 01:40:40"
84042,linaca@kajit.net,
84042,qujobe@vebeq.com,
84042,sofuzo@dodoj.com,
84042,nivuni@rijif.com,
84042,qoyawe@luhec.org,
84042,cogita@qijak.org,
84042,mikafu@budaq.com,
84042,finiva@sotux.net,
84042,lesewo@sebac.com,
84042,pufore@fumow.com,
84042,kokebe@rozoy.org,
84042,qumaze@gaqoq.net,
84042,yucure@wohem.com,
84042,huribe@xihak.org,
84042,zuwiva@lupot.com,
84042,viquci@ziciy.net,"2018-08-22 16:16:50, 2018-08-22 16:16:50, 2018-08-22 16:21:02"
84042,viquci@ziciy.net,"2018-08-22 16:21:02, 2018-08-22 16:16:50, 2018-08-22 16:21:02"
84042,soqada@mugeh.org,
84042,puliba@juwuk.net,
84042,pajave@veqeg.org,"2018-08-25 08:17:55, 2018-08-25 08:17:55, 2018-08-25 08:22:30"
84042,pajave@veqeg.org,"2018-08-25 08:22:30, 2018-08-25 08:17:55, 2018-08-25 08:22:30"
84042,deresi@puheq.org,
84042,vosiwi@zevak.org,
84042,lovari@wowov.org,"2018-08-22 20:46:03, 2018-08-23 14:37:35, 2018-08-22 20:46:03"
84042,lovari@wowov.org,"2018-08-23 14:37:35, 2018-08-23 14:37:35, 2018-08-22 20:46:03"
84042,vitaso@tohac.com,
84042,fizupo@tunim.com,
84042,vucoyo@besul.org,
84042,yitexo@tivuw.org,
84042,zewita@megug.org,
84042,mozini@bixud.net,
84042,daqabo@xipiq.net,
84042,numowu@razob.com,
84042,wixenu@tatuz.net,
84042,peqiqi@vukoh.com,
84042,loxoxi@qalur.com,
84042,nuhoce@qazaz.com,
84042,qilise@xidit.net,
84042,wejehe@xevox.org,"2018-08-23 13:28:19, 2018-08-23 13:36:50, 2018-08-23 13:28:19, 2018-08-23 13:30:33, 2018-08-23 13:36:59"
84042,wejehe@xevox.org,"2018-08-23 13:30:33, 2018-08-23 13:36:50, 2018-08-23 13:28:19, 2018-08-23 13:30:33, 2018-08-23 13:36:59"
84042,wejehe@xevox.org,"2018-08-23 13:36:50, 2018-08-23 13:36:50, 2018-08-23 13:28:19, 2018-08-23 13:30:33, 2018-08-23 13:36:59"
84042,wejehe@xevox.org,"2018-08-23 13:36:59, 2018-08-23 13:36:50, 2018-08-23 13:28:19, 2018-08-23 13:30:33, 2018-08-23 13:36:59"
84042,buxuyi@qihid.org,
84042,ragaqu@rafir.net,
84042,qecuho@lodux.net,
84042,bujowa@gobun.org,
84042,sebuvo@jujow.org,
84042,gigeyo@burey.org,"2018-08-24 16:20:33, 2018-08-24 16:20:33, 2018-08-25 11:54:39"
84042,gigeyo@burey.org,"2018-08-25 11:54:39, 2018-08-24 16:20:33, 2018-08-25 11:54:39"
84042,yawopu@heqiv.org,
84042,fuyafo@zecah.net,"2018-08-25 13:17:15, 2018-08-25 13:19:34, 2018-08-25 13:20:58, 2018-08-25 13:17:15"
84042,fuyafo@zecah.net,"2018-08-25 13:19:34, 2018-08-25 13:19:34, 2018-08-25 13:20:58, 2018-08-25 13:17:15"
84042,fuyafo@zecah.net,"2018-08-25 13:20:58, 2018-08-25 13:19:34, 2018-08-25 13:20:58, 2018-08-25 13:17:15"
84042,voyeje@qurig.net,
84042,cikulo@bonev.com,
84042,ribuca@linil.net,
84042,cuhaga@yuheg.com,
84042,fuwojo@geguz.net,
84042,wabamu@xawuj.com,
84042,deqewo@vavep.net,
84042,yujasi@fusej.net,
84042,zufado@sogab.com,"2018-08-25 04:15:45, 2018-08-25 04:15:45"
84042,wolaho@firav.net,
84042,zotelo@lusuj.org,
84042,tuweha@bulaz.org,
84042,vuqori@bejob.com,
84042,xetefu@nahox.com,
84042,zemuca@xewoq.net,
84042,butago@wuvad.com,
84042,cojili@cewev.org,
84042,cijicu@rataz.org,
84042,jegafo@tazif.net,
84042,toqexi@rafuw.org,
84042,yekiwo@mewem.com,
84042,yixahi@yovub.com,
84042,menoye@docem.net,
84042,gogala@niwab.net,
84042,foyuxi@yikej.com,
84042,cujege@dufob.net,
84042,layula@tatuq.com,
84042,zefahu@mosoq.net,"2018-08-22 23:49:04, 2018-08-22 23:50:02, 2018-08-22 23:51:56, 2018-08-22 23:49:04"
84042,zefahu@mosoq.net,"2018-08-22 23:50:02, 2018-08-22 23:50:02, 2018-08-22 23:51:56, 2018-08-22 23:49:04"
84042,zefahu@mosoq.net,"2018-08-22 23:51:56, 2018-08-22 23:50:02, 2018-08-22 23:51:56, 2018-08-22 23:49:04"
84042,qidovu@vihar.com,
84042,vaheye@fedap.com,
84042,levequ@vaxub.org,
84042,cipeso@yeqep.org,
84042,xuxasu@begox.net,
84042,vogoya@jawam.com,
84042,roheco@mafip.org,
84042,jalehu@mawin.com,
84042,tobuhi@zobux.org,"2018-08-24 01:52:08, 2018-08-24 01:53:08, 2018-08-24 01:52:08, 2018-08-24 01:55:23, 2018-08-24 01:55:37, 2018-08-29 15:00:23, 2018-08-29 14:16:46, 2018-08-29 04:58:00"
84042,tobuhi@zobux.org,"2018-08-24 01:53:08, 2018-08-24 01:53:08, 2018-08-24 01:52:08, 2018-08-24 01:55:23, 2018-08-24 01:55:37, 2018-08-29 15:00:23, 2018-08-29 14:16:46, 2018-08-29 04:58:00"
84042,tobuhi@zobux.org,"2018-08-24 01:55:23, 2018-08-24 01:53:08, 2018-08-24 01:52:08, 2018-08-24 01:55:23, 2018-08-24 01:55:37, 2018-08-29 15:00:23, 2018-08-29 14:16:46, 2018-08-29 04:58:00"
84042,tobuhi@zobux.org,"2018-08-24 01:55:37, 2018-08-24 01:53:08, 2018-08-24 01:52:08, 2018-08-24 01:55:23, 2018-08-24 01:55:37, 2018-08-29 15:00:23, 2018-08-29 14:16:46, 2018-08-29 04:58:00"
84042,beqoso@xulim.com,
84042,zopuve@xemiq.org,
84042,vopewe@palah.org,
84042,vutiyo@lined.com,
84042,tipusi@sibal.org,
84042,bewewe@fipoq.org,"2018-08-24 09:29:31, 2018-08-24 09:29:31"
84042,vapopo@voqew.net,"2018-08-22 05:40:58, 2018-08-22 05:40:58, 2018-08-22 05:44:49"
84042,vapopo@voqew.net,"2018-08-22 05:44:49, 2018-08-22 05:40:58, 2018-08-22 05:44:49"
84042,tacari@zilug.net,
84042,zimuqa@saveq.com,
84042,cajohu@gisiw.net,
84042,hugozu@mecup.org,"2018-08-23 19:49:36, 2018-08-23 19:53:56, 2018-08-23 19:49:36, 2018-08-23 19:53:40"
84042,hugozu@mecup.org,"2018-08-23 19:53:40, 2018-08-23 19:53:56, 2018-08-23 19:49:36, 2018-08-23 19:53:40"
84042,hugozu@mecup.org,"2018-08-23 19:53:56, 2018-08-23 19:53:56, 2018-08-23 19:49:36, 2018-08-23 19:53:40"
84042,heyise@vecab.com,
84042,segaze@yinak.net,
84042,domoka@howaz.net,
84042,cecene@huwip.org,"2018-08-21 09:35:25, 2018-08-24 09:19:56, 2018-08-24 00:14:58, 2018-08-21 09:35:25, 2018-08-25 06:56:28"
84042,cecene@huwip.org,"2018-08-24 00:14:58, 2018-08-24 09:19:56, 2018-08-24 00:14:58, 2018-08-21 09:35:25, 2018-08-25 06:56:28"
84042,cecene@huwip.org,"2018-08-24 09:19:56, 2018-08-24 09:19:56, 2018-08-24 00:14:58, 2018-08-21 09:35:25, 2018-08-25 06:56:28"
84042,cecene@huwip.org,"2018-08-25 06:56:28, 2018-08-24 09:19:56, 2018-08-24 00:14:58, 2018-08-21 09:35:25, 2018-08-25 06:56:28"
84042,voboxu@xixor.net,
84042,vixiqe@zedih.net,
84042,jeyaki@gujab.org,
84042,welilu@ratoj.org,
84042,cabavi@xedes.net,
84042,yazodo@cucer.com,
84042,kabeda@lelej.org,
84042,ticuqu@tubaz.com,
84042,cebufo@tavos.org,"2018-08-22 08:13:05, 2018-08-22 08:13:05"
84042,nevato@ridel.org,
84042,gaheze@vuhaq.com,
84042,ganewa@gewas.net,
84042,vuvume@buzeg.org,
84042,racora@lojas.net,
84042,vipoli@gegir.net,
84042,xelilu@gamob.org,
84042,vicavu@jubuf.net,
84042,nodafa@disok.org,
84042,febeta@pivah.com,
84042,begepi@lajil.net,
84042,dabote@zubeb.net,
84042,sewate@savub.com,
84042,puhula@bamep.com,
84042,qupira@fabuc.net,
